2017-06-28 14:24:19,360 [main] INFO  c.g.e.m.h.c.ui.Html5AppCoreUIPlugin - Pluging started
2017-06-28 14:26:49,153 [New I/O client worker #26-1] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloaded http://repo.maven.apache.org/maven2/org/apache/maven/maven-artifact-manager/2.0.6/maven-artifact-manager-2.0.6.pom
2017-06-28 14:26:50,704 [Worker-7] INFO  c.n.h.c.p.n.NettyAsyncHttpProvider - Number of application's worked threads is 4
2017-06-28 14:26:51,305 [New I/O client worker #27-1] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloading http://repo.maven.apache.org/maven2/org/apache/maven/maven-repository-metadata/2.0.6/maven-repository-metadata-2.0.6.pom
2017-06-28 14:26:51,307 [New I/O client worker #27-1] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloaded http://repo.maven.apache.org/maven2/org/apache/maven/maven-repository-metadata/2.0.6/maven-repository-metadata-2.0.6.pom
2017-06-28 14:26:51,633 [Worker-7] INFO  c.n.h.c.p.n.NettyAsyncHttpProvider - Number of application's worked threads is 4
2017-06-28 14:26:52,268 [New I/O client worker #28-1] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloading http://repo.maven.apache.org/maven2/org/apache/maven/maven-artifact/2.0.6/maven-artifact-2.0.6.pom
2017-06-28 14:26:52,270 [New I/O client worker #28-1] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloaded http://repo.maven.apache.org/maven2/org/apache/maven/maven-artifact/2.0.6/maven-artifact-2.0.6.pom
2017-06-28 14:26:52,670 [Worker-7] INFO  c.n.h.c.p.n.NettyAsyncHttpProvider - Number of application's worked threads is 4
2017-06-28 14:26:56,280 [New I/O client worker #29-1] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloading http://repo.maven.apache.org/maven2/org/apache/maven/maven-plugin-registry/2.0.6/maven-plugin-registry-2.0.6.pom
2017-06-28 14:26:56,283 [New I/O client worker #29-1] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloaded http://repo.maven.apache.org/maven2/org/apache/maven/maven-plugin-registry/2.0.6/maven-plugin-registry-2.0.6.pom
2017-06-28 14:26:56,854 [Worker-7] INFO  c.n.h.c.p.n.NettyAsyncHttpProvider - Number of application's worked threads is 4
2017-06-28 14:26:57,557 [New I/O client worker #30-1] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloading http://repo.maven.apache.org/maven2/org/codehaus/plexus/plexus-utils/2.0.5/plexus-utils-2.0.5.pom
2017-06-28 14:26:57,558 [New I/O client worker #30-1] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloaded http://repo.maven.apache.org/maven2/org/codehaus/plexus/plexus-utils/2.0.5/plexus-utils-2.0.5.pom
2017-06-28 14:26:58,350 [Worker-7] INFO  c.n.h.c.p.n.NettyAsyncHttpProvider - Number of application's worked threads is 4
2017-06-28 14:26:58,925 [New I/O client worker #31-1] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloading http://repo.maven.apache.org/maven2/org/codehaus/plexus/plexus/2.0.6/plexus-2.0.6.pom
2017-06-28 14:26:59,216 [New I/O client worker #31-1] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloaded http://repo.maven.apache.org/maven2/org/codehaus/plexus/plexus/2.0.6/plexus-2.0.6.pom
2017-06-28 14:27:00,596 [Worker-7] INFO  c.n.h.c.p.n.NettyAsyncHttpProvider - Number of application's worked threads is 4
2017-06-28 14:27:01,200 [New I/O client worker #32-1] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloading http://repo.maven.apache.org/maven2/org/codehaus/plexus/plexus-digest/1.0/plexus-digest-1.0.pom
2017-06-28 14:27:01,202 [New I/O client worker #32-1] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloaded http://repo.maven.apache.org/maven2/org/codehaus/plexus/plexus-digest/1.0/plexus-digest-1.0.pom
2017-06-28 14:27:01,785 [Worker-7] INFO  c.n.h.c.p.n.NettyAsyncHttpProvider - Number of application's worked threads is 4
2017-06-28 14:27:02,372 [New I/O client worker #33-1] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloading http://repo.maven.apache.org/maven2/org/codehaus/plexus/plexus-components/1.1.7/plexus-components-1.1.7.pom
2017-06-28 14:27:02,373 [New I/O client worker #33-1] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloaded http://repo.maven.apache.org/maven2/org/codehaus/plexus/plexus-components/1.1.7/plexus-components-1.1.7.pom
2017-06-28 14:27:02,721 [Worker-7] INFO  c.n.h.c.p.n.NettyAsyncHttpProvider - Number of application's worked threads is 4
2017-06-28 14:27:03,331 [New I/O client worker #34-1] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloading http://repo.maven.apache.org/maven2/org/codehaus/plexus/plexus/1.0.8/plexus-1.0.8.pom
2017-06-28 14:27:03,334 [New I/O client worker #34-1] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloaded http://repo.maven.apache.org/maven2/org/codehaus/plexus/plexus/1.0.8/plexus-1.0.8.pom
2017-06-28 14:27:03,681 [Worker-7] INFO  c.n.h.c.p.n.NettyAsyncHttpProvider - Number of application's worked threads is 4
2017-06-28 14:27:04,271 [New I/O client worker #35-1] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloading http://repo.maven.apache.org/maven2/org/codehaus/plexus/plexus-container-default/1.0-alpha-8/plexus-container-default-1.0-alpha-8.pom
2017-06-28 14:27:04,273 [New I/O client worker #35-1] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloaded http://repo.maven.apache.org/maven2/org/codehaus/plexus/plexus-container-default/1.0-alpha-8/plexus-container-default-1.0-alpha-8.pom
2017-06-28 14:27:04,729 [Worker-7] INFO  c.n.h.c.p.n.NettyAsyncHttpProvider - Number of application's worked threads is 4
2017-06-28 14:27:05,395 [New I/O client worker #36-3] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloading http://repo.maven.apache.org/maven2/org/codehaus/plexus/plexus-digest/1.0/plexus-digest-1.0.jar
2017-06-28 14:27:05,398 [New I/O client worker #36-3] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloaded http://repo.maven.apache.org/maven2/org/codehaus/plexus/plexus-digest/1.0/plexus-digest-1.0.jar
2017-06-28 14:27:05,400 [New I/O client worker #36-1] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloading http://repo.maven.apache.org/maven2/junit/junit/3.8.1/junit-3.8.1.jar
2017-06-28 14:27:05,413 [New I/O client worker #36-2] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloading http://repo.maven.apache.org/maven2/org/codehaus/plexus/plexus-utils/2.0.5/plexus-utils-2.0.5.jar
2017-06-28 14:27:06,383 [New I/O client worker #36-1] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloaded http://repo.maven.apache.org/maven2/junit/junit/3.8.1/junit-3.8.1.jar
2017-06-28 14:27:07,495 [New I/O client worker #36-2] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloaded http://repo.maven.apache.org/maven2/org/codehaus/plexus/plexus-utils/2.0.5/plexus-utils-2.0.5.jar
2017-06-28 14:27:09,649 [Worker-7] INFO  o.e.m.c.i.embedder.EclipseLogger - Installing D:\myEclipse\plugins\com.genuitec.eclipse.icefaces_11.0.1.me201308151823\data\1.8.0\ICEfaces\icefaces.jar to C:\Users\Administrator\.m2\repository\org\icefaces\icefaces\1.8.0\icefaces-1.8.0.jar
2017-06-28 14:27:10,325 [Worker-7] INFO  o.e.m.c.i.embedder.EclipseLogger - Installing C:\Users\ADMINI~1\AppData\Local\Temp\mvninstall6345961225708014745.pom to C:\Users\Administrator\.m2\repository\org\icefaces\icefaces\1.8.0\icefaces-1.8.0.pom
2017-06-28 14:27:10,438 [Worker-7] INFO  c.n.h.c.p.n.NettyAsyncHttpProvider - Number of application's worked threads is 4
2017-06-28 14:27:11,069 [New I/O client worker #37-1] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloaded http://repo.maven.apache.org/maven2/org/icefaces/icefaces/1.7.2/icefaces-1.7.2.jar
2017-06-28 14:27:11,094 [Worker-7] INFO  o.e.m.c.i.embedder.EclipseLogger - Installing D:\myEclipse\plugins\com.genuitec.eclipse.icefaces_11.0.1.me201308151823\data\1.7.2\ICEfaces\icefaces.jar to C:\Users\Administrator\.m2\repository\org\icefaces\icefaces\1.7.2\icefaces-1.7.2.jar
2017-06-28 14:27:12,402 [Worker-7] INFO  o.e.m.c.i.embedder.EclipseLogger - Installing C:\Users\ADMINI~1\AppData\Local\Temp\mvninstall5531715058691955206.pom to C:\Users\Administrator\.m2\repository\org\icefaces\icefaces\1.7.2\icefaces-1.7.2.pom
2017-06-28 14:27:12,714 [Worker-7] INFO  c.n.h.c.p.n.NettyAsyncHttpProvider - Number of application's worked threads is 4
2017-06-28 14:27:13,326 [New I/O client worker #38-1] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloaded http://repo.maven.apache.org/maven2/org/icefaces/icefaces/1.7.1/icefaces-1.7.1.jar
2017-06-28 14:27:13,348 [Worker-7] INFO  o.e.m.c.i.embedder.EclipseLogger - Installing D:\myEclipse\plugins\com.genuitec.eclipse.icefaces_11.0.1.me201308151823\data\1.7.1\ICEfaces\icefaces.jar to C:\Users\Administrator\.m2\repository\org\icefaces\icefaces\1.7.1\icefaces-1.7.1.jar
2017-06-28 14:27:14,053 [Worker-7] INFO  o.e.m.c.i.embedder.EclipseLogger - Installing C:\Users\ADMINI~1\AppData\Local\Temp\mvninstall8250281426135341917.pom to C:\Users\Administrator\.m2\repository\org\icefaces\icefaces\1.7.1\icefaces-1.7.1.pom
2017-06-28 14:27:14,073 [Worker-7] INFO  c.n.h.c.p.n.NettyAsyncHttpProvider - Number of application's worked threads is 4
2017-06-28 14:27:14,708 [New I/O client worker #39-1] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloaded http://repo.maven.apache.org/maven2/org/icefaces/icefaces/1.7.0/icefaces-1.7.0.jar
2017-06-28 14:27:14,735 [Worker-7] INFO  o.e.m.c.i.embedder.EclipseLogger - Installing D:\myEclipse\plugins\com.genuitec.eclipse.icefaces_11.0.1.me201308151823\data\1.7.0\ICEfaces\icefaces.jar to C:\Users\Administrator\.m2\repository\org\icefaces\icefaces\1.7.0\icefaces-1.7.0.jar
2017-06-28 14:27:15,063 [Worker-7] INFO  o.e.m.c.i.embedder.EclipseLogger - Installing C:\Users\ADMINI~1\AppData\Local\Temp\mvninstall6788403185138699877.pom to C:\Users\Administrator\.m2\repository\org\icefaces\icefaces\1.7.0\icefaces-1.7.0.pom
2017-06-28 14:27:15,086 [Worker-7] INFO  c.n.h.c.p.n.NettyAsyncHttpProvider - Number of application's worked threads is 4
2017-06-28 14:27:16,338 [New I/O client worker #40-1] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloaded http://repo.maven.apache.org/maven2/org/icefaces/icefaces/1.6.2/icefaces-1.6.2.jar
2017-06-28 14:27:16,362 [Worker-7] INFO  o.e.m.c.i.embedder.EclipseLogger - Installing D:\myEclipse\plugins\com.genuitec.eclipse.icefaces_11.0.1.me201308151823\data\1.6.2\ICEfaces\icefaces.jar to C:\Users\Administrator\.m2\repository\org\icefaces\icefaces\1.6.2\icefaces-1.6.2.jar
2017-06-28 14:27:17,371 [Worker-7] INFO  o.e.m.c.i.embedder.EclipseLogger - Installing C:\Users\ADMINI~1\AppData\Local\Temp\mvninstall2099737627573112554.pom to C:\Users\Administrator\.m2\repository\org\icefaces\icefaces\1.6.2\icefaces-1.6.2.pom
2017-06-28 14:27:17,394 [Worker-7] INFO  c.n.h.c.p.n.NettyAsyncHttpProvider - Number of application's worked threads is 4
2017-06-28 14:27:18,004 [New I/O client worker #41-1] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloaded http://repo.maven.apache.org/maven2/org/icefaces/icefaces/1.6.1/icefaces-1.6.1.jar
2017-06-28 14:27:18,030 [Worker-7] INFO  o.e.m.c.i.embedder.EclipseLogger - Installing D:\myEclipse\plugins\com.genuitec.eclipse.icefaces_11.0.1.me201308151823\data\1.6.1\ICEfaces\icefaces.jar to C:\Users\Administrator\.m2\repository\org\icefaces\icefaces\1.6.1\icefaces-1.6.1.jar
2017-06-28 14:27:18,307 [Worker-7] INFO  o.e.m.c.i.embedder.EclipseLogger - Installing C:\Users\ADMINI~1\AppData\Local\Temp\mvninstall6021703117921941729.pom to C:\Users\Administrator\.m2\repository\org\icefaces\icefaces\1.6.1\icefaces-1.6.1.pom
2017-06-28 14:27:18,327 [Worker-7] INFO  c.n.h.c.p.n.NettyAsyncHttpProvider - Number of application's worked threads is 4
2017-06-28 14:27:18,940 [New I/O client worker #42-1] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloaded http://repo.maven.apache.org/maven2/org/icepush/icepush/2.0.2/icepush-2.0.2.jar
