what,kind,bundleId,bundleVersion,description,time
error,log,,,"Unhandled event loop exception",1493801092809
error,log,,,"Unhandled event loop exception",1493801093224
error,log,,,"Unhandled event loop exception",1493801093723
error,log,,,"Unhandled event loop exception",1493801093941
error,log,,,"Unhandled event loop exception",1493801094122
error,log,,,"Unhandled event loop exception",1493801094482
error,log,,,"Unhandled event loop exception",1493801094917
error,log,,,"Unhandled event loop exception",1493801094969
error,log,,,"Unhandled event loop exception",1493801095021
error,log,,,"Unhandled event loop exception",1493801095442
error,log,,,"Unhandled event loop exception",1493801095946
error,log,,,"Unhandled event loop exception",1493801096269
error,log,,,"Unhandled event loop exception",1493801096510
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1493801110719
activated,view,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console.ConsoleView",1493801113706
error,log,,,"Unhandled event loop exception",1493801117875
error,log,,,"Unhandled event loop exception",1493801120111
error,log,,,"Unhandled event loop exception",1493801120229
error,log,,,"Unhandled event loop exception",1493801120318
error,log,,,"Unhandled event loop exception",1493801120597
error,log,,,"Unhandled event loop exception",1493801121412
error,log,,,"Unhandled event loop exception",1493801121534
error,log,,,"Unhandled event loop exception",1493801121597
error,log,,,"Unhandled event loop exception",1493801122163
error,log,,,"Unhandled event loop exception",1493801123100
error,log,,,"Unhandled event loop exception",1493801123438
error,log,,,"Unhandled event loop exception",1493801124382
error,log,,,"Unhandled event loop exception",1493801124660
error,log,,,"Unhandled event loop exception",1493801125035
error,log,,,"Unhandled event loop exception",1493801125389
error,log,,,"Unhandled event loop exception",1493801125434
error,log,,,"Unhandled event loop exception",1493801125812
error,log,,,"Unhandled event loop exception",1493801126387
error,log,,,"Unhandled event loop exception",1493801126729
error,log,,,"Unhandled event loop exception",1493801127153
error,log,,,"Unhandled event loop exception",1493801127169
error,log,,,"Unhandled event loop exception",1493801127535
error,log,,,"Unhandled event loop exception",1493801127917
error,log,,,"Unhandled event loop exception",1493801128087
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1493801129781
activated,view,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console.ConsoleView",1493801133426
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1493801175645
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1493801179937
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1493801502367
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1493801525361
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1493801605128
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1493801639847
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1493801640064
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1493801641372
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1493801644258
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1493801686106
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1493801691434
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1493801700626
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1493801713597
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1493801979369
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1493802170894
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1493802670534
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1493802742054
activated,view,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.PackageExplorer",1493802742080
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1493802746253
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1493802767472
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1493802786564
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1493802789878
executed,command,org.eclipse.ui.ide,3.6.2.M20101201-0800,"org.eclipse.ui.navigate.openResource",1493802789891
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1493802792580
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1493802797051
executed,command,org.eclipse.ui.ide,3.6.2.M20101201-0800,"org.eclipse.ui.navigate.openResource",1493802797063
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1493802803377
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1493802816720
executed,command,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.edit.text.java.rename.element",1493802816741
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1493802818134
activated,view,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.PackageExplorer",1493802840913
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1493802844754
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1493802852626
opened,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1493802852909
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1493802852973
activated,view,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.PackageExplorer",1493802858392
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1493802858596
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.cut",1493802864589
activated,view,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.PackageExplorer",1493802865921
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1493802866125
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1493802868481
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1493802878567
activated,view,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.PackageExplorer",1493802900772
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1493802900967
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.text.contentAssist.proposals",1493802922852
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1493802925313
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1493802925772
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1493802940477
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.cut",1493802948670
activated,view,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.PackageExplorer",1493802951462
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1493802951839
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1493802971481
closed,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1493802973286
activated,view,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console.ConsoleView",1493802975273
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1493802975308
activated,view,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console.ConsoleView",1493802979687
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1493802985345
activated,view,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.PackageExplorer",1493802994335
opened,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1493802995470
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1493802995621
activated,view,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.PackageExplorer",1493803009596
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1493803028422
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1493803035978
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1493803039369
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1493803163413
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1493803166729
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1493803167999
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1493803168934
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1493803204244
activated,view,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.PackageExplorer",1493803206338
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1493803209942
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1493803213466
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1493803215137
executed,command,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.edit.text.java.rename.element",1493803215147
activated,view,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.PackageExplorer",1493803216566
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1493803221678
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1493803227504
executed,command,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.edit.text.java.rename.element",1493803227535
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1493803230790
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.undo",1493803438322
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.undo",1493803438931
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.undo",1493803439564
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.undo",1493803440109
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1493803441713
activated,view,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.PackageExplorer",1493803786579
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1493803788408
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1493803796590
executed,command,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.edit.text.java.rename.element",1493803796605
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1493803798972
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1493803805208
activated,view,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console.ConsoleView",1493803809824
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1493803817965
activated,view,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.PackageExplorer",1493803828715
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1493803834428
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1493803943900
opened,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1493803944287
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1493803944352
activated,view,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.PackageExplorer",1493803947049
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1493803947230
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.selectAll",1493803948552
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.copy",1493803949175
activated,view,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.PackageExplorer",1493803950520
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1493803950698
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.selectAll",1493803958909
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1493803959820
activated,view,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.PackageExplorer",1493804037826
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1493804040208
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1493804044221
executed,command,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.edit.text.java.rename.element",1493804044234
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1493804046081
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.undo",1493804105834
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.undo",1493804107489
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1493804129046
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1493804138497
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1493804140535
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.print",1493804140568
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.undo",1493804170193
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.undo",1493804170850
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1493804178157
