what,kind,bundleId,bundleVersion,description,time
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1500283201890
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1500283201918
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1500283228530
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1500283241587
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.properties",1500283241600
started,bundle,org.eclipse.ui.browser,3.3.1.r36_20101216,"org.eclipse.ui.browser",1500283250054
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1500283272175
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1500283276101
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.views.showView",1500283276114
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.views.showView",1500283276114
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1500283285776
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1500283287786
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1500283291110
closed,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1500283291655
stopped,bundle,org.eclipse.jst.j2ee.xdoclet.runtime,1.1.300.v201004280700,"org.eclipse.jst.j2ee.xdoclet.runtime",1500283292192
stopped,bundle,org.eclipse.jst.j2ee.ejb.annotations.xdoclet,1.2.100.v201003112036,"org.eclipse.jst.j2ee.ejb.annotations.xdoclet",1500283292206
stopped,bundle,org.eclipse.jst.server.generic.jboss,1.6.1.v200904151730,"org.eclipse.jst.server.generic.jboss",1500283292322
stopped,bundle,org.eclipse.jst.server.generic.jonas,1.5.205.v200805140145,"org.eclipse.jst.server.generic.jonas",1500283292395
stopped,bundle,org.eclipse.jst.server.generic.oc4j,1.5.206.v20090812,"org.eclipse.jst.server.generic.oc4j",1500283292426
stopped,bundle,org.eclipse.jst.server.websphere.core,1.0.302.v20080620,"org.eclipse.jst.server.websphere.core",1500283292452
stopped,bundle,org.eclipse.jst.server.generic.ui,1.0.505.v20100428,"org.eclipse.jst.server.generic.ui",1500283292453
